#chr	start	end	id	gid	strd	C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	C026	C027	C028	C029	C030	C031	C033	C034	C035	C036	C037	C038	C039	C040	C041	C042	C043	C044	C045	C046	C047	C048	C049	C050	C051	C052	C053	C054	C055	C056	C057	C058	C059	C060	C061	C062	C063	C064	T001	T002	T003	T004	T005	T006	T007	T008	T009	T010	T011	T013	T014	T015	T016	T017	T018	T019	T020	T022	T023	T024	T026	T028	T029	T030	T031	T032	T033	T034	T035	T036	T037	T038	T039	T040	T041	T042	T043	T044	T045	T046	T047	T048	T049	T050	T051	T052	T053	T054	T055	T056	T057	T058	T059	T060	T061	T062	T063	T064
19	41281286	41281287	NA	ENSBTAG00000024839	NA	0.835615	-0.061575	-0.617069	1.1095	-1.04794	0.238375	0.239577	0.668664	-0.388924	1.0193	0.164682	-1.14338	0.428875	0.518219	0.697999	0.259632	0.0875975	-0.414441	-0.970231	0.115967	0.465533	1.30639	0.617671	0.706437	0.224989	-0.0171175	-1.91747	0.108329	-1.05083	-0.972315	-0.0902608	-0.123975	-1.61057	0.771971	-0.474904	-0.888429	0.114732	-0.567422	-0.827808	1.19043	1.17024	0.23135	-0.641137	-2.08682	0.220793	0.493994	-0.432485	-0.432208	0.746939	0.223833	0.708307	0.0963249	0.111802	0.690466	0.160533	-0.421449	-0.0341774	-0.421022	0.964531	-0.418459	1.17111	-0.834148	0.0258694	0.753857	-0.241081	0.345522	0.0105003	0.987465	0.391826	-0.711899	-0.230173	0.191019	-0.545402	-0.18952	-0.35904	0.711614	-2.03999	0.567297	-0.115155	-0.492161	-0.231333	-0.305871	0.699954	-0.116467	0.244454	0.990464	-0.503306	0.194946	0.3923	0.0287323	-0.744284	0.700394	-0.519152	1.21041	-0.134875	-1.18097	0.329917	0.351378	-0.597226	-0.552136	1.70743	0.594141	-0.597208	-0.0693749	0.291478	-0.98522	1.39886	-0.414807	-0.195244	-0.287361	-0.910334	0.489461	-0.156424	0.486713	0.234782	-0.449748	-0.422676	0.636365	0.269911	-0.761461	0.45309	-0.00369235	-0.60068
19	41735634	41735635	NA	ENSBTAG00000004905	NA	0.653052	-1.75764	-0.120657	0.0718395	-0.370878	-0.0149621	1.55289	-0.476347	1.24912	-1.06981	-0.395399	1.26777	-0.15048	1.4295	0.110869	0.622653	-0.636913	-0.861614	-0.386977	-0.0865712	0.0583108	-1.06739	-0.222375	-1.41061	-0.023448	0.838336	0.00217052	-0.421313	-0.127639	-0.627198	0.237681	-0.878156	1.93346	0.0766899	0.248565	1.25889	-0.159946	0.0605666	-0.980986	0.0996123	-1.56906	0.542348	0.11967	-0.677451	0.203272	0.561451	0.330934	0.820109	-0.891118	-1.23062	-0.90633	0.0771856	-0.28287	-0.487523	0.877557	-0.484402	1.45303	0.40004	0.515459	1.65565	-0.994971	-0.316181	0.759157	-0.296177	0.638747	-0.0304719	-0.211114	-0.803009	0.579166	0.474361	0.118773	-0.351453	0.229143	0.51314	0.241213	0.565841	1.25648	-0.614783	0.0205169	-0.670628	-0.151933	0.422224	-0.836617	-0.285891	0.877342	0.801724	0.183848	0.352242	0.977315	-1.05723	0.314248	-1.38319	-0.312654	0.695972	-2.0844	0.843466	0.108082	-0.0911222	0.674751	-0.0332446	-1.01729	-0.352177	-1.78127	0.902006	1.27008	-0.103958	-0.687458	-1.09809	0.396095	-0.36574	0.662597	1.11286	-1.95895	0.5338	0.439013	-0.224517	0.510451	0.525263	-0.89048	-0.941775	1.51856	1.11201	-1.2357
19	41840425	41840426	NA	ENSBTAG00000006806	NA	-0.710094	0.702358	-1.01345	0.11159	0.312471	-1.19434	0.208721	-0.0489711	-1.37352	1.07431	-0.11685	-0.0763931	-0.125723	0.760895	-0.117948	0.0875367	0.503959	-0.552577	-1.32127	-0.444629	-0.452717	-0.892492	0.695559	-1.09643	-0.0394221	0.53568	0.795034	0.935826	0.646236	0.586868	0.36619	0.641194	1.70843	-1.44845	0.707514	-0.0635979	0.751251	0.752681	-1.02609	0.403714	-1.27267	1.11247	0.311202	0.158303	-1.37451	-1.09232	-0.568993	-0.525031	-1.02653	-0.699701	-0.272797	-1.1622	1.12107	1.60112	-0.752251	0.832036	1.02114	0.626526	-0.317917	1.00817	0.413516	0.6433	-0.956986	-8.66985e-05	-0.863228	-0.508006	0.589216	-0.150334	0.515183	0.32065	0.46997	-0.711604	0.129859	1.05351	-0.58127	-0.243891	1.22449	-0.402275	0.320674	0.428361	-0.871923	1.46536	-0.389733	0.557558	1.7208	-1.04801	1.18216	-0.476944	-0.21972	0.43213	-0.607735	-1.04765	0.407013	-1.52099	-0.410323	1.04331	0.149257	-1.19784	1.40125	-0.697165	0.619495	-0.820062	1.02172	-0.228135	-0.152498	0.31365	0.778278	0.0365485	-0.275463	-0.879466	-0.232943	-0.38917	-0.529699	0.406214	0.0287566	-0.697027	-0.57701	0.700554	-0.0312501	-1.06885	1.46969	-1.23568	0.280333
19	41849263	41849264	NA	ENSBTAG00000047262	NA	-0.042263	-0.975764	-1.17665	0.935607	0.280043	0.95779	0.459905	-0.719306	0.983243	-0.480863	-0.366087	-1.09121	-1.24233	-0.430095	-1.42302	0.670891	-0.665653	0.0577366	1.09104	0.717852	0.937462	-0.313382	-0.241195	0.706114	1.32028	-0.19858	-0.627648	0.164616	-1.53501	-0.90304	0.443314	0.468739	0.545596	0.963357	0.0746515	-0.0937653	-0.248687	-0.173809	-0.567103	1.17035	-0.833832	0.751684	-0.098701	-0.672443	-0.607871	0.807086	0.014092	-1.36469	1.00756	-0.537447	0.606252	0.501167	-0.437481	0.274062	-0.454018	-0.163025	-0.0191896	1.26191	0.83473	-0.838837	0.0158365	0.60346	-0.083437	-0.474701	-0.0702498	0.338235	-0.624719	1.29444	-1.01743	0.0287537	0.220066	0.924815	0.389237	-1.43247	0.838034	-0.797185	0.984715	-0.198942	-1.17847	0.079525	0.962308	0.788966	0.202148	0.544665	0.583108	0.205511	-0.677917	0.437141	0.132364	-0.710732	0.839596	-1.81989	0.679747	-0.257569	1.90138	0.147993	-1.93904	-0.142022	-0.382074	0.0474826	0.329741	1.15529	-0.257375	-0.828476	-0.600751	-1.05214	-0.757479	0.952393	-1.78051	0.124299	0.287216	0.376881	-0.219779	0.0467648	-0.239399	-0.714061	0.662772	0.0317013	0.975995	0.261643	-0.447165	0.7227	0.122929
19	41907219	41907220	NA	ENSBTAG00000002282	NA	-0.692216	-0.127532	0.369023	-0.89976	-0.0184287	0.0190885	0.0770624	-0.555767	0.593426	0.0993333	0.24923	0.547154	0.160501	-0.358006	0.125819	-0.209308	-0.166031	0.0301181	-0.0416709	-0.154544	0.179716	0.318007	-0.374215	0.168526	-0.539826	-0.106821	-0.0428751	0.0282921	0.260208	0.248955	0.234753	-0.124497	0.0349593	0.0936348	-0.240671	0.314961	0.23787	-0.176723	0.142092	0.169824	0.0651998	0.281404	-0.22775	-0.37948	-0.415772	0.0220889	0.740898	0.500841	0.204373	-0.0970347	0.593239	0.167476	-0.339866	-0.71154	-0.0950227	-0.180307	0.178432	-0.0958859	0.129136	-0.142224	-0.166408	0.210734	-0.116192	-0.417014	0.0654527	0.431841	-0.308116	-0.518041	0.360585	-0.210418	0.0247999	0.163264	0.0843919	-0.356824	0.329127	-0.644228	0.531249	0.364558	0.00578466	-0.385864	-0.356318	-0.0687448	-0.685006	-0.470935	-0.184556	-0.158597	-0.0113376	0.26802	0.444413	-0.103671	0.68487	0.102348	-0.391997	-0.140858	-0.323365	0.0607554	-0.186035	0.133614	-0.0500773	-0.140274	0.0298784	-0.177307	0.237934	-0.052995	0.19246	0.382391	0.277524	0.669308	0.19279	0.00340989	0.378541	-0.608982	0.254266	-0.248874	0.274144	0.20924	0.492731	-0.286308	-0.322547	0.286018	-0.165069	0.373203	-0.334553
19	41926790	41926791	NA	ENSBTAG00000017663	NA	-1.53938	0.0758739	1.78354	-0.224425	1.37519	-0.140921	0.524961	0.380234	0.496199	-0.471674	1.52532	0.386753	0.0920379	0.0551149	0.73722	-0.454133	-1.75409	-0.74117	-6.42159e-05	0.527487	1.4581	0.33879	0.194751	0.0960651	0.198247	-0.904707	-1.25482	-0.711857	0.480319	0.383916	-0.33594	0.440414	-0.245072	1.50753	-0.870155	-1.08383	-0.373186	-1.16084	0.632635	-0.816985	0.548771	0.165945	-0.884556	-1.76183	1.07444	-0.0813042	-0.746513	0.0307575	1.09755	-1.38402	1.14998	-0.730672	-0.291733	-0.420407	0.381389	-0.154246	1.41486	0.804744	-0.740781	-0.868219	-0.0835274	1.27503	-0.403121	-0.474211	0.188297	0.617382	-0.964129	-0.747199	2.11891	0.612783	-0.342639	0.968334	-0.36635	-1.39603	0.954623	-0.134134	-1.52172	-1.25454	0.41049	-0.898149	-0.915385	0.946624	0.379552	0.421141	0.083275	-0.624258	-0.41577	0.311346	-1.30914	0.195962	0.749317	0.025619	0.717096	-1.35944	0.285052	-1.31386	0.0129365	0.528174	-0.0832278	0.282129	0.140451	1.23106	-0.501924	0.403072	0.582775	0.0467493	-1.24412	1.17681	0.0914578	0.761391	1.35647	-0.244432	-0.516093	0.134915	0.264072	0.0817261	-1.35378	0.51392	-1.50594	0.486617	0.628608	1.13434	-0.356986
19	41945538	41945539	NA	ENSBTAG00000052414	NA	-0.530391	-0.974854	0.708601	0.58991	-0.102387	0.673401	0.616255	-0.387998	0.168287	-0.789449	0.0589978	0.817881	-1.00421	-0.301292	-0.72175	-0.101462	0.331417	0.0198303	0.250623	-0.280949	0.5545	-1.04846	0.150113	-0.617498	-0.0389906	0.0505352	0.0567049	-0.0684269	-0.398838	1.12689	0.306086	0.0922928	0.863599	-0.690896	0.475082	0.956826	-0.234316	-1.24657	0.205868	0.32048	0.638659	0.216678	-0.774989	0.695883	-0.987971	1.32402	-0.173212	0.863001	0.984646	-0.78311	0.00338934	-0.727084	-0.261603	-0.0200657	-0.0123438	0.440005	-1.1936	0.0874237	-0.460378	0.679038	0.110073	0.223278	-0.727185	0.153176	-0.339702	-0.512476	0.675815	-0.225077	0.861394	-0.492707	0.643238	-0.814987	0.327396	1.57251	0.476416	0.0833772	-1.05996	-0.0995232	0.198563	0.698002	-0.312534	0.217552	0.224972	-0.103949	-0.232628	0.490125	-1.19039	-0.39863	1.56043	-0.293735	-0.379403	0.384283	-1.40403	-0.558926	0.0556872	0.308871	1.1852	-0.132017	-0.351473	-0.0456328	0.596679	0.0992617	-0.4221	0.510876	-0.861101	0.00877705	0.0366047	-0.251336	-1.56694	-0.709505	0.137162	-0.134573	0.782722	0.140754	0.461962	0.737609	1.58274	0.243055	-2.65604	0.0401607	0.599098	-0.555291	0.0101948
19	41987893	41987894	NA	ENSBTAG00000017685	NA	0.178027	-0.271365	-0.560333	0.0267532	-0.153711	-0.816351	0.104013	0.196372	0.644418	0.494501	-0.411554	0.769664	-0.115788	-0.177766	-0.24931	0.0137372	0.309833	-0.857536	-0.561451	-0.103024	-0.248305	-0.50304	-0.32166	0.293634	0.686174	0.0216568	-0.0158133	0.643918	0.956388	-0.00790857	-0.0564687	0.277383	0.513071	-0.379578	-0.689039	0.269596	0.585065	-0.73982	0.657262	-0.774169	0.488844	0.168613	-1.04634	-0.564159	0.567456	-0.383863	-0.243626	0.925855	-0.7655	0.588733	-0.385448	-0.804338	0.22538	0.346797	0.384137	0.497626	-0.097431	0.268751	-0.511871	0.777672	-0.372849	0.814521	-0.506435	-1.14548	0.709955	0.683901	-0.660477	-0.592732	-0.517698	-0.146726	0.567495	0.257284	0.355167	-0.319115	0.414243	0.425022	-0.47265	0.0458194	-0.48886	-0.079018	-0.603657	0.209211	-0.353205	0.0389131	0.617091	-0.952117	1.66612	0.173584	-0.121672	0.0206775	-0.331963	-1.1032	0.648926	-1.06846	-0.266903	0.841788	0.795713	0.623227	0.749224	-1.37637	0.16083	0.364736	-0.459647	-0.340243	-0.289517	-0.122347	0.0604731	1.07172	0.372532	0.198541	0.521297	0.0248659	-0.443434	0.334018	-0.668922	-0.308087	-1.40778	1.03536	-0.59116	-1.25582	2.03274	0.407283	0.0595116
19	42004950	42004951	NA	ENSBTAG00000025752	NA	-0.635857	0.397427	1.38635	-0.817902	1.09997	-0.478791	-0.852414	-0.0327462	-2.10105	0.449276	-0.480886	-0.281552	0.0179127	0.147073	1.07064	-0.517633	0.196272	1.21607	-0.51987	-0.489496	0.215822	0.936581	0.692106	-0.308111	-0.602729	-1.43086	0.598408	0.477481	-0.845179	-0.31648	0.0291787	-0.950988	1.64319	-1.78768	1.5088	-1.07279	1.2904	-0.184842	-0.201731	0.47286	0.939802	1.48203	-0.278455	0.335912	-0.568574	-0.662903	-0.554592	0.693517	1.40238	0.202294	-1.2293	0.160907	0.48259	-0.648474	0.092561	0.887666	0.905612	-1.29602	-0.549031	-0.607888	0.0192627	0.218191	-0.363731	-0.754339	-0.00758258	0.584076	-0.91771	-0.0678779	-0.361894	0.323123	-0.0609619	1.041	1.60008	0.467162	-1.37727	0.577771	-0.7411	-0.913116	-0.757734	-0.493676	1.92983	0.655768	1.7189	-0.0801861	-0.44783	0.0317807	-0.168987	-0.911516	0.493271	-0.157869	1.5052	-0.270328	1.74624	-1.89985	0.629391	-0.389107	-0.596439	0.478827	0.0127361	-0.167783	0.986872	0.904059	0.597983	-0.0415433	-0.743511	-1.56361	-0.634014	-1.17734e-05	-0.0540474	0.879131	-0.0475338	-0.437599	0.486707	-0.256576	0.362166	0.597859	-1.85833	-0.360635	-1.42865	-1.57187	-0.0534368	0.666234	1.31837
19	42006041	42006042	NA	ENSBTAG00000011454	NA	-0.644019	-0.549379	0.439557	0.0854644	-0.513611	0.839753	0.273609	-0.8746	1.22057	0.186216	0.913294	-0.197674	-1.48119	1.24351	0.03952	0.589687	1.06616	-1.19526	-0.575433	0.549519	0.0214556	-1.39086	1.52555	-1.01139	-0.19511	-0.526727	-1.45841	-0.179281	-1.18151	0.995971	0.172814	0.333555	0.944831	0.269459	0.815797	0.634483	-0.772143	0.0176209	-1.12135	0.766356	-0.850356	0.223178	1.02321	0.668744	-0.141066	-1.18031	-0.702364	0.059884	-0.10142	-0.261281	0.0352065	-0.0734893	0.270934	0.0408584	0.604122	0.151095	0.926313	-0.617046	0.63242	0.114255	-0.567462	-0.928587	0.596367	0.760745	-1.0773	-0.196561	0.655769	0.25122	1.39355	0.426385	0.407115	-0.0441625	-0.180698	1.64108	-0.435258	0.0335824	0.468683	-1.36697	-0.131777	-0.187401	1.90654	-1.95432	1.24428	0.0932893	-0.759762	0.339818	0.404272	0.541388	0.607455	0.142782	-1.67039	0.0132677	0.351692	0.166182	-0.428946	-1.04118	0.74846	0.982212	-0.800688	-1.13727	-0.8181	-0.949916	1.19356	0.048964	-0.776038	0.816685	-0.600365	-0.529324	0.970465	0.54327	-0.482372	-0.768445	0.359381	0.0966914	0.248603	-0.0496712	0.139749	-0.0727231	-0.50938	0.421822	-0.422959	-1.0897	0.0627216
19	42041250	42041251	NA	ENSBTAG00000011456	NA	0.621428	-0.121057	0.175543	-0.0782704	0.0108046	-0.0812282	0.260087	0.116304	-0.222226	0.0669958	0.39831	-0.331675	-0.663312	0.0762211	-0.303792	0.179377	-0.32706	-1.20865	-0.227732	0.302998	-0.183047	0.145564	0.42594	0.171906	0.113073	0.196666	0.319265	-0.123375	0.13622	-0.452182	0.446781	0.272887	0.509492	0.384582	-0.498045	-0.0378574	-0.0868552	-0.548316	-0.0310285	-0.096959	0.522661	-0.403177	0.16699	0.242655	-0.672743	0.157589	0.16803	0.139447	-0.00823746	0.324062	0.029386	-0.000820216	0.287436	0.49855	0.147292	0.0744408	-0.409379	-0.57706	-0.143382	-0.0722826	0.272758	0.117808	-0.569797	-0.184382	-0.28319	-0.319537	0.115578	-0.295317	-0.0833993	0.548919	0.331714	0.239865	0.357085	0.130184	-0.234313	0.375343	0.408615	-0.393357	-0.541599	0.311479	-0.780144	0.269066	0.702921	-0.133989	0.429063	-0.718551	-0.038649	-0.0231143	-0.391862	0.199651	0.108916	0.0761373	0.181876	0.0137258	0.483286	-0.393107	-0.0949468	-0.0350184	-0.49105	-0.111914	0.421419	0.116007	0.242922	-0.706084	-0.807432	-0.258754	-0.407351	0.400138	-0.826499	0.046465	0.717734	-0.0444505	0.290978	-1.46602	0.000214038	0.585622	0.0994936	0.124371	0.419075	0.00893089	0.75495	0.618365	-0.0660762
19	42047979	42047980	NA	ENSBTAG00000050549	NA	-0.23407	0.00352344	0.36259	-0.193578	-0.320429	-0.0510958	-0.0658631	-0.0732961	-0.461959	0.360233	0.672331	-1.09417	0.443919	-0.750321	-0.467617	-0.21838	-1.04215	0.317648	0.00392595	-0.922876	0.698615	0.880532	0.0331658	-0.237394	0.334979	0.175819	0.618342	0.5113	-0.293361	-0.127981	0.588405	0.468084	0.922963	-0.544592	0.859783	0.503466	-0.192735	0.0123061	-0.0647853	0.467341	0.452201	0.39203	-0.170253	0.472761	-0.0370773	-0.509655	0.87	0.610321	-0.618445	0.111355	-0.0702382	-0.112736	-0.516998	-0.672209	-0.389463	-1.11883	-0.311669	-0.38735	0.102322	0.383114	0.106225	-0.685136	0.217108	-0.0966472	0.17149	0.765844	-0.0602271	-0.582548	0.13035	-0.803433	-0.487199	-0.508438	0.698768	-0.345894	-0.181042	-0.361141	0.0381028	-0.685874	0.107534	0.705814	-0.23101	0.640568	-0.208496	-0.142628	-0.423223	0.212052	0.428188	0.137008	-0.178268	-0.350697	0.510384	-0.34423	0.262974	-0.71594	-0.00378628	0.149329	-0.00275452	0.634012	-0.29392	-0.121796	0.63885	0.701482	0.337149	0.676305	0.111864	0.719794	-0.25031	-0.047637	0.131965	-0.592068	0.898397	-0.439254	-0.589067	0.619478	0.373934	-0.122326	-0.458085	0.322695	-0.773853	-0.532065	0.0249059	-0.0618813	-0.1535
19	42093854	42093855	NA	ENSBTAG00000016740	NA	-0.517353	0.738381	-0.749532	0.187661	-0.212506	-0.288563	0.0580161	-0.75206	0.704295	-0.30506	-0.102631	0.437861	0.679932	0.282571	-0.355085	-0.366885	-0.434294	1.24911	-0.15166	-0.150687	0.286032	-0.390812	-0.667728	-0.411856	-0.584398	-0.558452	1.0389	-0.617792	-0.355957	-0.0508201	0.13888	0.477505	-0.106389	0.976074	0.387898	-0.00507061	0.11622	-0.029588	0.378225	0.151463	0.568975	-0.449891	-0.44752	-0.0738151	-0.460996	0.403485	-0.417006	-0.374704	-0.00288094	0.130921	1.01353	-0.317004	-0.0134408	0.284138	-0.0866454	-0.630326	0.508776	0.0512935	0.0785116	0.325206	-0.461593	0.175806	0.0713339	-0.0644781	0.295949	0.640924	-0.13619	0.311631	0.231321	-0.0895267	0.745147	-0.183676	0.806761	0.641001	-0.0795007	-0.341439	0.21115	-0.178106	-0.316946	0.0110107	-0.423451	0.627138	-0.359684	-0.236122	-0.385855	-0.084499	0.543689	0.095991	0.217478	0.228512	-0.632828	0.279749	0.301845	-1.03215	-0.139024	-0.271247	-0.282759	-0.0414843	-0.545319	-0.288411	-0.366664	-0.401373	0.515776	-0.582129	-0.0222975	0.423136	-0.368063	-0.0291323	0.440866	-0.0105547	0.0735199	-0.322618	-0.105198	0.0192742	0.240282	0.310689	0.184646	-0.388114	0.364072	-0.111791	0.174297	-0.364289	0.249061
19	42107007	42107008	NA	ENSBTAG00000013698	NA	-1.23098	-1.46057	-0.795135	0.632242	-1.59625	1.57665	1.03352	-0.576977	0.422841	1.39746	-0.539456	-0.770165	1.40726	-0.906454	1.10541	-1.86217	0.826375	2.20931	0.061202	0.395608	0.99724	-1.74321	-1.16566	0.46744	-0.452913	-0.280563	-0.163182	-0.811566	-0.839077	1.6851	0.538011	-0.246908	-0.805799	-0.38189	1.20598	0.901455	-1.51248	0.50422	-0.524016	-1.15595	2.22592	-0.748082	-0.00634037	-0.0265278	0.386387	-0.931272	0.264448	0.185072	-0.952825	0.824211	0.776003	-0.512471	-0.352938	0.726977	-0.694279	-0.684853	0.196125	0.805285	0.24564	0.135565	-0.376659	0.5842	0.384445	-2.42132	-0.834224	0.595751	0.645848	-0.53725	0.415287	-0.351602	-0.167842	-0.696182	1.79422	1.08668	-0.0367812	-0.444422	0.185006	-0.340203	0.768491	-1.24062	0.95415	0.235351	0.393623	0.563755	-0.329354	0.668857	0.410016	-1.1002	0.487754	0.0815312	-0.383042	-1.00349	1.18424	-1.14017	1.08305	-1.49976	-0.117126	0.297867	1.11255	0.167343	0.149164	-0.457617	0.176731	0.279808	-0.111249	-0.388233	0.273625	-0.985009	0.430968	0.0949771	0.170519	-1.00069	0.0351097	0.563965	0.202326	1.5317	-0.786036	0.193857	0.476044	-1.3651	0.150256	0.91052	-1.03341
19	42130920	42130921	NA	ENSBTAG00000025762	NA	-0.301322	0.247041	-0.0610498	0.404959	-0.0141713	0.832511	0.162416	-0.276764	-0.523663	0.0699755	-0.75432	0.355244	-0.00705805	0.763865	0.119398	-0.590242	0.152231	0.107823	-0.193894	-0.286799	-0.0939744	-0.0281914	-0.0985291	-0.0189768	0.34969	0.212015	0.730744	0.441952	0.426347	0.0599809	0.300013	-0.794166	-0.656072	-0.125621	-0.276387	-0.135558	0.0253599	0.0181228	-0.392852	0.102712	0.0568812	-0.289487	-0.220671	-0.00755528	0.623833	-0.0277974	-0.00541342	0.275615	0.170771	0.14616	-0.854294	-0.481323	0.4415	-0.0135457	1.13022	-0.209761	0.315446	-0.813431	-0.489168	0.212923	-0.120128	0.02031	-0.113874	-0.0244318	0.263744	0.624041	-0.00612942	0.130542	0.397309	-0.1812	-0.179657	0.46235	-0.0950254	-0.1067	0.0882237	-0.18916	-0.20168	-0.489081	-0.575515	0.143877	-0.275986	0.0301946	-0.00471013	0.408786	-0.284426	-0.242013	0.103843	0.107031	0.774232	-0.0833519	-0.466293	0.54394	0.280277	0.18789	-0.179236	-0.275848	0.427521	-0.164438	-0.116302	-0.222271	-0.817469	-0.0290142	0.391221	0.16268	0.225044	0.157372	0.332131	0.203699	0.898173	-0.353677	0.402789	-0.530636	0.611758	-0.0491001	-0.459721	0.174151	-0.374943	0.209178	-1.26283	0.125117	-0.332517	-0.401179	0.107423
19	42169592	42169593	NA	ENSBTAG00000002654	NA	-0.454915	-0.240829	-0.437196	-0.39671	0.138382	-0.574975	-0.848856	0.87777	0.301688	0.342834	0.108883	-0.360106	0.0845344	0.441885	-0.515693	0.53931	0.336738	0.0720873	0.316999	-0.637627	-0.234919	0.264755	0.369928	-0.0105617	0.262927	0.786917	-0.0877065	-0.901827	0.312282	0.763453	0.132868	0.239809	-0.384259	0.342309	-0.430604	0.936285	-0.736898	-0.829055	-0.132865	-0.144585	0.547217	-0.154181	0.416417	-0.44292	-0.882222	0.114234	-0.0127154	0.802161	-0.144976	-0.184381	0.140245	-1.02045	0.108708	0.100979	-0.873219	-0.0644238	-0.280203	0.278896	-0.666684	1.40537	1.30103	0.325782	-0.427124	0.317973	-0.492585	-0.495147	-0.277818	0.353453	-0.513131	-1.18521	0.381001	-0.854382	-0.646026	-1.20665	1.22584	0.488343	0.463287	0.422995	0.70527	0.00547518	0.292739	0.0441245	0.135578	0.407964	0.0945549	0.210181	-0.206978	-0.485137	0.346854	-0.123861	0.512492	-0.2054	0.55709	-0.522921	0.11027	0.210331	0.742018	0.865312	-0.605804	0.255212	-0.801082	0.0354971	0.0260538	0.265557	0.091024	0.397951	0.777308	0.0513272	-0.727858	-0.18111	0.0149281	-0.085972	0.0360231	0.0819462	-0.343138	-0.364061	-0.438694	-0.0228625	-0.113139	0.462469	0.0650719	0.0816614	-0.636215
19	42171683	42171684	NA	ENSBTAG00000002657	NA	0.58819	0.113827	-0.0210872	-0.239246	-0.446007	-0.0139891	-0.822031	0.491338	0.221943	0.192372	-0.720025	0.0148253	0.0584971	-0.578379	0.0125097	-0.448483	-0.8499	0.281535	-0.415108	1.26436	0.430665	0.37352	0.583433	0.144993	0.903354	-0.16915	0.0343152	0.894133	0.0981401	0.0715491	-0.0710345	-0.0791441	-0.839986	-0.638566	-0.00614301	-0.376093	0.0946932	0.454735	-0.286319	0.13127	-0.238916	-0.226754	0.454018	0.197554	0.071389	-0.302321	0.407185	-0.833976	-0.0169637	0.663281	0.953341	-0.147774	-0.59935	0.25174	0.768133	0.259323	-0.0226367	-1.24396	-0.625443	0.200773	0.068915	-0.519972	0.0489133	-1.09081	-0.435349	-0.214485	-1.16543	-0.0701115	0.791124	0.246475	-0.112659	1.06036	-0.771759	0.475147	0.182699	-0.250052	0.729022	-0.178934	1.13419	0.674049	-0.898833	-0.857249	-0.352934	-0.616992	0.82132	-0.57022	0.376516	-0.509379	-0.210456	0.246192	-0.338125	0.897748	-0.357452	-0.0295272	0.522879	-0.823227	0.628759	1.27944	-0.123661	-0.196062	-0.34002	-0.056501	-0.89248	-0.535805	-0.754055	0.829315	0.164012	0.663596	0.191779	-0.706047	0.243572	-0.412088	0.835826	-0.605783	-0.198505	0.995496	-0.106959	0.0616648	0.600877	0.105882	-0.415297	-0.368488	0.807794
19	42235343	42235344	NA	ENSBTAG00000046162	NA	-0.329209	-0.910623	-0.992261	-0.0222782	1.15903	0.283023	0.562372	-0.779918	-0.0300549	-1.31787	1.19391	0.0641066	0.241241	-0.60495	-1.37022	1.53979	-0.0191326	0.554933	0.220054	-0.323919	0.638863	-0.651045	-0.886428	-0.555719	0.531153	0.868121	0.46631	-0.69628	0.31091	0.372312	-0.175215	-0.285782	0.542655	0.2236	-0.12841	-0.428575	1.30334	-0.628605	0.0281656	-0.0763713	-0.222918	-0.135109	0.453832	-0.428456	0.532984	0.538553	-0.926187	1.3696	0.638446	0.787535	0.231722	0.670813	-0.83963	0.600063	-0.52348	-0.779849	-0.219865	-2.07081	0.584435	-0.148426	0.108562	0.283455	-0.396287	-0.544715	1.22252	0.378924	1.61502	-1.20647	-0.812725	-0.695687	0.440989	-1.3568	-0.0905492	-0.150277	-1.54087	-0.196849	-0.564799	-0.0201055	0.20153	0.208269	-0.389919	0.0225202	-0.803223	1.04187	-0.462008	1.85836	0.161929	-0.783354	0.00541634	-0.238711	-0.493737	0.660255	0.402381	0.102142	-0.198275	0.61912	-0.743261	0.154845	0.15045	0.0248084	-0.224797	0.602345	0.403607	1.15168	0.825258	-0.28417	1.02229	0.72074	-0.198722	0.43772	0.543012	-0.880657	-0.869615	-0.686522	0.0794615	1.78136	-0.518886	-0.432663	-0.31697	-0.267597	-0.520869	0.109825	-0.454843
